1950,1,6.636,6.636,8.436,8.436,11.027,11.027,9.372,7.015,8.434,4.018,8.898,9.372,7.015,8.434,4.018,8.898,7.352,6.288,8.777,6.658,9.015,7.352,6.288,8.777,6.658,9.015,8.348,8.348,8.727,9.885,8.783,8.727,9.885,8.783,7.912,7.912,9.25,9.25,5.905,7.358,9.633,7.265,8.242,9.943,7.393,9.373,8.249,5.028,9.248,4.479,8.695,11.431,8.242,9.943,7.393,9.373,8.249,5.028,9.248,4.479,8.695,11.431,7.802,7.881,9.438,8.749,7.881,9.438,8.53,8.53,9.699,8.964,7.611,9.699,8.964,7.611,5.596,5.596,7.791,7.791,8.602,8.602,11.11,8.662,5.78,10.045,7.518,7.827,8.662,7.76,10.62,10.62,7.403,7.403,7.034,8.116,8.933,5.694,7.034,8.116,8.933,5.694,5.849,5.849,7.234,7.309,10.204,7.317,7.234,7.309,10.204,7.317,4.715,4.715,7.975,7.975,5.871,5.871,8.678,8.678,9.67,9.67,10.026,9.205,4.018,10.026,9.205,4.018,7.897,7.897,4.601,4.601,7.015,7.015
1950,2,8.036,8.036,6.591,6.591,11.743,11.743,13.304,9.351,10.446,12.455,9.916,13.304,9.351,10.446,12.455,9.916,11.338,9.555,10.998,7.143,10.242,11.338,9.555,10.998,7.143,10.242,9.015,9.015,11.512,10.621,10.456,11.512,10.621,10.456,14.015,14.015,10.922,10.922,7.558,8.59,10.455,12.294,9.958,14.64,12.023,13.064,11.829,8.553,11.736,9.315,11.645,8.165,9.958,14.64,12.023,13.064,11.829,8.553,11.736,9.315,11.645,8.165,8.685,9.723,11.216,9.363,9.723,11.216,11.262,11.262,13.451,11.231,9.51,13.451,11.231,9.51,8.499,8.499,10.185,10.185,9.818,9.818,11.015,7.308,9.201,10.222,9.345,10.461,7.308,9.666,12.661,12.661,7.898,7.898,12.746,13.322,8.933,9.826,12.746,13.322,8.933,9.826,9.111,9.111,10.034,9.945,12.183,9.775,10.034,9.945,12.183,9.775,9.703,9.703,10.563,10.563,13.929,13.929,11.05,11.05,10.828,10.828,11.608,11.992,8.735,11.608,11.992,8.735,11.582,11.582,9.108,9.108,9.871,9.871
1950,3,12.205,12.205,12.503,12.503,9.406,9.406,14.709,12.597,15.248,10.431,13.129,14.709,12.597,15.248,10.431,13.129,11.792,16.252,16.249,9.741,15.782,11.792,16.252,16.249,9.741,15.782,12.304,12.304,10.174,10.861,13.822,10.174,10.861,13.822,13.586,13.586,10.959,10.959,9.393,15.548,15.144,12.871,13.894,16.41,14.818,11.628,11.75,11.688,14.007,12.975,14.144,11.394,13.894,16.41,14.818,11.628,11.75,11.688,14.007,12.975,14.144,11.394,11.928,10.263,13.602,13.769,10.263,13.602,15.571,15.571,14.408,11.712,14.324,14.408,11.712,14.324,10.832,10.832,10.857,10.857,12.692,12.692,14.343,15.238,13.298,11.143,13.43,13.888,15.238,12.692,14.718,14.718,10.353,10.353,11.302,15.614,15.086,12.911,11.302,15.614,15.086,12.911,11.066,11.066,13.161,9.28,13.87,10.258,13.161,9.28,13.87,10.258,14.798,14.798,14.028,14.028,14.435,14.435,13.292,13.292,12.879,12.879,11.405,11.647,10.155,11.405,11.647,10.155,12.992,12.992,12.06,12.06,9.926,9.926
1950,4,20.678,20.678,17.069,17.069,15.031,15.031,18.432,16.187,20.815,14.807,17.471,18.432,16.187,20.815,14.807,17.471,20.238,15.142,16.81,12.906,20.358,20.238,15.142,16.81,12.906,20.358,16.381,16.381,15.51,17.126,16.351,15.51,17.126,16.351,14.078,14.078,15.21,15.21,14.397,18.49,15.27,15.429,15.685,19.474,15.443,12.578,15.539,14.158,15.592,18.798,13.848,17.071,15.685,19.474,15.443,12.578,15.539,14.158,15.592,18.798,13.848,17.071,16.575,12.38,18.125,11.128,12.38,18.125,16.567,16.567,18.062,19.801,18.053,18.062,19.801,18.053,19.713,19.713,16.667,16.667,17.374,17.374,14.121,15.596,15.7,17.258,16.654,17.412,15.596,18.545,15.129,15.129,17.459,17.459,16.196,17.348,17.031,14.601,16.196,17.348,17.031,14.601,20.341,20.341,15.422,16.056,19.098,18.71,15.422,16.056,19.098,18.71,18.734,18.734,14.363,14.363,20.022,20.022,18.785,18.785,16.348,16.348,16.356,16.039,15.869,16.356,16.039,15.869,17.758,17.758,18.988,18.988,14.507,14.507
1950,5,19.422,19.422,18.772,18.772,18.215,18.215,22.612,21.702,24.055,23.208,19.081,22.612,21.702,24.055,23.208,19.081,24.471,19.656,22.661,20.758,21.691,24.471,19.656,22.661,20.758,21.691,21.825,21.825,18.356,20.581,23.923,18.356,20.581,23.923,18.815,18.815,18.984,18.984,20.404,23.64,16.353,21.049,22.282,20.482,23.306,20.665,20.322,17.263,26.156,22.961,20.097,21.008,22.282,20.482,23.306,20.665,20.322,17.263,26.156,22.961,20.097,21.008,19.104,22.61,22.492,19.759,22.61,22.492,20.432,20.432,21.528,19.322,23.348,21.528,19.322,23.348,24.293,24.293,20.4,20.4,23.836,23.836,23.411,17.588,21.132,21.194,26.156,21.593,17.588,21.266,20.589,20.589,23.918,23.918,21.902,20.6,22.911,16.175,21.902,20.6,22.911,16.175,20.673,20.673,19.126,21.886,20.336,20.289,19.126,21.886,20.336,20.289,21.144,21.144,16.502,16.502,21.136,21.136,15.765,15.765,22.269,22.269,19.395,20.17,22.321,19.395,20.17,22.321,21.035,21.035,17.504,17.504,20.604,20.604
1950,6,23.518,23.518,23.615,23.615,24.366,24.366,25.129,26.964,24.496,23.932,26.852,25.129,26.964,24.496,23.932,26.852,25.355,23.402,25.502,26.708,25.371,25.355,23.402,25.502,26.708,25.371,22.57,22.57,22.547,23.971,28.644,22.547,23.971,28.644,24.261,24.261,24.172,24.172,25.135,25.178,23.019,25.578,27.361,25.027,26.438,25.46,27.421,23.225,28.592,26.077,25.879,25.801,27.361,25.027,26.438,25.46,27.421,23.225,28.592,26.077,25.879,25.801,26.941,24.33,22.808,23.377,24.33,22.808,25.915,25.915,26.025,25.587,24.59,26.025,25.587,24.59,28.337,28.337,23.932,23.932,26.062,26.062,26.852,24.428,25.442,25.479,27.248,25.621,24.428,25.311,26.238,26.238,26.948,26.948,27.227,23.511,24.936,22.855,27.227,23.511,24.936,22.855,27.913,27.913,23.876,26.726,22.316,26.951,23.876,26.726,22.316,26.951,22.215,22.215,26.899,26.899,27.529,27.529,25.714,25.714,24.515,24.515,27.585,25.8,24.335,27.585,25.8,24.335,25.874,25.874,25.965,25.965,23.638,23.638
1950,7,29.511,29.511,27.84,27.84,31.226,31.226,29.08,30.301,30.182,30.632,29.693,29.08,30.301,30.182,30.632,29.693,29.451,27.952,28.98,28.964,29.597,29.451,27.952,28.98,28.964,29.597,27.59,27.59,29.054,31.407,28.276,29.054,31.407,28.276,29.326,29.326,26.448,26.448,28.536,29.781,29.905,26.987,30.116,29.913,31.109,28.207,30.163,31.392,30.513,31.357,29.306,29.152,30.116,29.913,31.109,28.207,30.163,31.392,30.513,31.357,29.306,29.152,28.888,27.3,27.698,29.938,27.3,27.698,30.03,30.03,28.496,29.568,28.421,28.496,29.568,28.421,30.855,30.855,30.286,30.286,31.45,31.45,30.144,28.599,31.386,30.797,28.855,31.121,28.599,27.608,29.296,29.296,31.262,31.262,29.522,29.062,31.01,30.023,29.522,29.062,31.01,30.023,29.175,29.175,28.09,30.102,28.509,28.416,28.09,30.102,28.509,28.416,30.302,30.302,28.975,28.975,30.21,30.21,27.991,27.991,30.891,30.891,31.728,30.748,28.129,31.728,30.748,28.129,29.367,29.367,28.509,28.509,30.413,30.413
1950,8,28.365,28.365,29.706,29.706,30.703,30.703,31.482,29.895,28.04,29.3,29.592,31.482,29.895,28.04,29.3,29.592,28.431,27.162,25.673,28.977,29.22,28.431,27.162,25.673,28.977,29.22,28.975,28.975,27.943,29.065,27.444,27.943,29.065,27.444,31.154,31.154,29.132,29.132,27.552,28.954,28.074,29.967,29.947,28.718,28.057,28.359,29.267,28.595,31.642,30.716,30.166,29.096,29.947,28.718,28.057,28.359,29.267,28.595,31.642,30.716,30.166,29.096,26.318,27.073,27.188,28.684,27.073,27.188,29.178,29.178,27.951,29.552,26.02,27.951,29.552,26.02,32.041,32.041,28.632,28.632,30.255,30.255,27.862,30.551,28.755,28.305,30.047,27.808,30.551,27.462,29.754,29.754,28.852,28.852,28.037,31.148,28.063,28.165,28.037,31.148,28.063,28.165,28.225,28.225,25.934,25.455,26.726,28.172,25.934,25.455,26.726,28.172,28.035,28.035,25.737,25.737,29.492,29.492,28.138,28.138,29.061,29.061,28.748,27.769,28.46,28.748,27.769,28.46,29.169,29.169,28.771,28.771,27.062,27.062
1950,9,25.665,25.665,26.219,26.219,28.299,28.299,26.566,29.309,27.391,26.837,27.992,26.566,29.309,27.391,26.837,27.992,25.771,25.726,25.254,25.919,24.192,25.771,25.726,25.254,25.919,24.192,24.927,24.927,24.493,27.336,26.352,24.493,27.336,26.352,28.634,28.634,24.92,24.92,23.945,26.81,26.336,28.731,25.431,23.521,27.26,26.575,27.446,24.182,27.803,26.117,27.93,23.673,25.431,23.521,27.26,26.575,27.446,24.182,27.803,26.117,27.93,23.673,21.325,23.301,28.631,26.671,23.301,28.631,27.622,27.622,26.733,26.277,24.868,26.733,26.277,24.868,27.245,27.245,27.226,27.226,26.568,26.568,26.78,26.46,27.725,27.329,26.677,22.733,26.46,22.671,28.173,28.173,26.943,26.943,24.263,25.394,27.676,24.431,24.263,25.394,27.676,24.431,28.792,28.792,25.236,28.648,24.227,25.399,25.236,28.648,24.227,25.399,24.225,24.225,23.512,23.512,26.702,26.702,24.914,24.914,23.951,23.951,26.785,23.168,26.124,26.785,23.168,26.124,27.746,27.746,26.322,26.322,21.42,21.42
1950,10,21.713,21.713,20.311,20.311,21.202,21.202,21.631,22.179,17.648,18.29,16.52,21.631,22.179,17.648,18.29,16.52,19.127,18.853,18.361,22.272,22.122,19.127,18.853,18.361,22.272,22.122,19.401,19.401,23.047,21.4,19.108,23.047,21.4,19.108,16.296,16.296,21.692,21.692,22.644,19.021,19.656,22.311,20.425,19.102,19.648,21.225,20.513,17.648,23.136,21.4,20.265,17.949,20.425,19.102,19.648,21.225,20.513,17.648,23.136,21.4,20.265,17.949,19.098,16.719,19.846,22.954,16.719,19.846,19.597,19.597,17.135,19.512,18.85,17.135,19.512,18.85,17.157,17.157,17.817,17.817,22.568,22.568,22.692,22.373,19.116,19.816,20.668,18.817,22.373,19.108,21.685,21.685,21.3,21.3,20.924,23.149,20.955,19.087,20.924,23.149,20.955,19.087,18.086,18.086,16.665,21.847,20.889,19.116,16.665,21.847,20.889,19.116,18.374,18.374,18.737,18.737,21.251,21.251,20.779,20.779,21.752,21.752,20.503,19.827,21.174,20.503,19.827,21.174,20.442,20.442,19.928,19.928,20.126,20.126
